,C1,C1,C1,C1,C2,C2,C2,C2,C3,C3,C3,C3,C4,C4,C4,C4,C5,C5,C5,C5,C6,C6,C6,C6,C7,C7,C7,C7,C8,C8,C8,C8,C9,C9,C9,C9,CA,CA,CA,CA,CJ,CJ,CJ,CJ,CK,CK,CK,CK,CQ,CQ,CQ,CQ,D1,D1,D1,D1,D2,D2,D2,D2,D3,D3,D3,D3,D4,D4,D4,D4,D5,D5,D5,D5,D6,D6,D6,D6,D7,D7,D7,D7,D8,D8,D8,D8,D9,D9,D9,D9,DA,DA,DA,DA,DJ,DJ,DJ,DJ,DK,DK,DK,DK,DQ,DQ,DQ,DQ,H1,H1,H1,H1,H2,H2,H2,H2,H3,H3,H3,H3,H4,H4,H4,H4,H5,H5,H5,H5,H6,H6,H6,H6,H7,H7,H7,H7,H8,H8,H8,H8,H9,H9,H9,H9,HA,HA,HA,HA,HJ,HJ,HJ,HJ,HK,HK,HK,HK,HQ,HQ,HQ,HQ,S1,S1,S1,S1,S2,S2,S2,S2,S3,S3,S3,S3,S4,S4,S4,S4,S5,S5,S5,S5,S6,S6,S6,S6,S7,S7,S7,S7,S8,S8,S8,S8,S9,S9,S9,S9,SA,SA,SA,SA,SJ,SJ,SJ,SJ,SK,SK,SK,SK,SQ,SQ,SQ,SQ,label
0,30689.84701880479,10207.351750967022,6644.286401882852,18481.02239412893,745343.2124242546,760522.0877570004,748151.5879004027,661155.2160893301,683676.638993528,680871.8455415331,688040.8166430065,682576.5932276323,603344.9128757278,597036.823436997,613366.7573298194,602036.7640174124,471888.2939793664,522499.7961102151,524780.7667377418,523219.8570785677,450284.35529125837,444808.8232568095,445657.3942163027,466933.4263666452,332575.92082513333,335647.1588781976,331240.2890448004,329160.28113636986,256166.5216931199,250296.64837513218,255124.89525109914,249159.50296476998,108744.65267622877,110820.22419668244,114526.86426917194,111957.35418081378,510271.2844872362,509904.7687372811,511907.41660447675,508028.56369166914,159998.94148749372,160917.75682995425,160472.2821381442,170940.73644617246,240147.76882840483,239775.30445359868,261305.4989407197,190385.90106489754,181485.68267583076,175497.588812595,178647.92475255812,180002.90627973148,452682.07103024353,445653.2339803053,441764.1148795385,459291.5780032818,857326.5666560037,848159.9049666749,851198.6472961826,861666.3165570429,761822.316045679,816497.0054438014,858771.8091833658,823618.7209596279,766590.773136848,781890.6399360781,783071.3724615172,782102.1179489931,776671.3471679566,727013.8247829159,758480.443670754,725320.7457146932,682673.875641292,672028.7033678676,688993.7190427169,681899.333193481,619114.1286515595,638246.4331252082,634439.630527593,634380.2101292246,584929.0325539575,578680.0083675362,578514.8374895686,595191.6469640121,504731.3880754633,506296.64357930294,498075.20574784523,506644.0565477844,764520.7476672132,746814.185038506,768066.0341907414,752233.6530802803,200030.28275318703,198887.76101028852,208381.87092303328,202868.9241356708,238036.35938788022,201581.2531507487,236463.36750740063,231391.24028688917,160473.41880896915,178345.98108171197,181632.2091624693,181321.98335923674,287275.90235046425,287781.9602558498,290603.77367316146,303187.2733480924,757898.0783491252,821349.6604842617,818636.3010147024,818270.3936880603,752689.4134328605,749184.5587635417,754880.9436073522,762342.1645101558,706375.0119292029,631615.8783401345,703678.8296959504,701947.0101900413,653535.4678193937,651132.2076048157,645191.6646267545,654412.6778774187,570015.2215272583,501576.0796466551,576863.9704612901,570268.9360581924,496014.8973543821,515200.02595185756,484933.0924487723,507233.72896022035,453464.3287850276,436138.3360838436,429762.62000361684,407786.8471031395,372553.1427027093,378975.6193161247,351658.771459217,358481.5456240925,640109.3074705643,646770.5881255828,642815.9114600985,651138.905137773,155112.53338861748,155038.37635951975,154533.54452733367,150472.73181441549,232868.89254658233,231112.4747204424,218480.83940729374,240318.28958541836,177061.51150897512,169377.93185994594,172362.82776477278,176756.00344985403,110055.35106783922,129112.91618421955,55579.38151660133,110070.43310047989,773666.7001534874,720643.7362272593,767970.3247622277,770004.4189374767,707373.047565568,720118.6949935885,713998.5578676716,714213.2172622035,659237.2816654256,634921.3010834219,641623.4806211018,637690.2011727316,575485.3511341774,577422.7720825644,580432.3570156194,594197.5208595054,449822.513417015,509780.6437918522,509189.2743514887,507516.8756474614,451351.143385527,374349.7590633087,433896.4992068904,426299.0501018594,353877.76519826346,359178.77860145224,276846.62180584634,345165.65605076373,193536.2986158161,210338.1725662227,200893.40544281146,195739.71002327793,568961.7688271063,566849.2132349937,573876.2800466432,570538.2674601228,195866.68826198936,173806.35375291653,191113.684376415,200477.03281256615,204252.95385408477,220580.11750661794,209831.06049542924,208140.2831114759,201577.22260291092,191283.97976379129,189551.54298848409,169908.70532048613,C1
0,17012.226055089533,19852.323747060793,7342.617209684328,5318.187246178118,733574.6480271299,748710.3909280694,736359.8336059862,649572.4505936828,672129.8737139121,669326.0642374478,676475.2392175482,671037.4017631043,592377.2742857795,586112.3916592677,602351.4854837223,591098.288269471,461862.1769204747,512049.75320798135,514296.61746413214,512753.3136838691,440207.8892859213,434755.38943330495,435618.6162418435,456533.2656652928,322358.74084604916,325377.97608447826,321019.440039163,318954.7906662714,246875.70619508496,241136.64829592555,245807.1162144175,240031.8926943273,97129.43882491029,99093.05996009882,102906.22838786239,100207.39050140903,498910.99877573416,498549.9825543809,500534.29749457526,496677.1863849946,160868.59940946428,161874.5424910245,161055.9337887003,175446.93259654965,231354.24046906905,230969.70124724397,251725.23119409644,184754.5764500452,176302.79891088736,171262.32586647687,173929.7051032734,175196.78506658904,440794.47649137786,433882.377297646,430029.4200016274,447465.8838055305,845410.2604614714,836270.2019722451,839289.6137143014,849752.8958535746,750073.9437283828,804649.9461427977,846807.4226894729,811761.2158820116,755051.4173038283,770303.3976565736,771475.3286350142,770509.365558193,765018.9966936422,715557.9839988576,746899.8203554917,713870.4966994864,671333.7498474219,660721.404323917,677620.6486202803,670558.0722875951,607844.5657582027,627015.6193608457,623244.7327057763,623180.8443021999,573861.6555983896,567651.7068937687,567483.3497465303,584067.2735354475,492914.30832762335,494474.6430579825,486281.4324235893,494815.6884903479,752707.6478970038,735047.4196109482,756244.0350578643,740446.7670389672,193583.56932760405,192625.61634317506,201353.48750260315,196253.10437252247,229589.86142948372,195319.2420166225,228065.5478769712,223272.2193711358,163291.20102679668,174653.60083446885,177358.44112299453,176989.74061361552,275916.4068423234,276417.0984316606,279210.6564783536,291665.95691231795,746123.1519412951,809488.5571767678,806789.2152520964,806412.956433746,740843.5918160853,737356.3816219375,743023.1271265292,750477.4304696735,694921.9922423053,620391.4268644033,692241.2044281161,690506.7713521414,642223.108815563,639843.9502767442,633903.1363715518,643090.1846210567,558630.7909139512,490416.19233820343,565498.8247034419,558898.1691730657,484489.86911461095,503515.3458853378,473416.5090913604,495653.97844195826,441846.436155197,424696.97760394245,418388.2107344477,396506.5732732467,360671.7599894256,367149.3080001715,340011.7774973552,346817.7332084536,628391.7439254901,635028.2695629131,631078.2246454651,639377.9593143759,154016.74051402745,153505.617089183,154397.51152893138,153985.79012401905,224409.41543573883,222725.59378867244,210637.07210201173,231530.50790211657,171825.48791194343,165138.58480891108,167796.98778230514,171514.0947814063,100410.56992786699,118150.37513172341,49991.82974868051,100417.91600535868,761849.4491212189,708931.1614249593,756144.3121363145,758200.04378201,695770.7910016414,708457.5184632506,702358.7187460641,702572.0192453403,648058.9292766956,623868.3076452139,630523.7195598534,626625.2852157438,564794.1602885822,566704.1976731725,569708.3306413479,583352.958513307,439978.84747987246,499449.50326655,498871.76287394005,497214.0627628279,441180.3207845033,364890.7067299351,424000.31551884563,416526.7232488774,344931.1308151723,350117.0921854087,269095.8749917093,336454.6391253067,182887.5130881699,199240.26953145658,189933.56178650612,185018.080244858,557470.761447679,555370.4101565883,562339.9818742619,559038.468511252,189449.97469441753,169797.29350712552,185214.21238025452,193607.72732679322,197221.8567141493,212329.99603663592,202430.77427605237,200853.94519745823,194485.80167609203,185439.56703386942,183848.7590741961,167786.21556889036,C1
0,31388.742966299174,9461.181602422212,7452.586652294716,19150.76104589898,746193.2294308528,761372.8803424966,749001.5524717781,661999.8710032852,684503.644271021,681698.7089966891,688868.2257307437,683403.025099747,604150.7983509604,597840.6482905216,614173.8859339982,602841.6608771179,472633.7299519019,523265.0228372546,525548.4273346863,523986.3031156346,451040.452662701,445565.148152232,446411.3414719175,467703.71112116135,333359.0149821839,336432.7001527986,332023.4401774241,329943.13383230404,256896.5024839391,251018.88903847378,255854.03933486372,249883.42726570662,109570.91778486762,111638.85401856698,115361.58349757348,112792.79403134079,511086.43715648795,510720.1432305523,512722.5891160175,508842.6141931161,160056.79663116997,160976.6168340576,160551.99032075022,170747.22550441962,240813.37597331003,240442.2714755435,262011.52473353577,190873.907472852,181948.9777119484,175907.68526111578,179085.2512572625,180443.9466540694,453543.6288278473,446517.7319338762,442628.0288777638,460157.2399894229,858181.0814011118,849013.6297522989,852052.0610206894,862520.6588894438,762664.8300463462,817343.2938411752,859621.2968440847,824465.7114700902,767425.2936343882,782726.0162711522,783906.651420322,782937.3712069478,777501.7575020592,727837.9017261869,759308.8569067359,726144.8301001281,683500.5048971872,672854.1789616194,689821.5269274638,682725.8879447776,619940.8433630127,639073.6525388045,635265.1772665607,635205.7764068225,585745.7051530934,579495.5827556294,579330.6035409907,596010.3825229041,505597.18170286936,507163.0508996267,498939.7484301944,507509.26037598075,765362.5343259502,747653.9538273893,768907.7943944046,753074.547844976,200563.91012480322,199407.7202950383,208948.20447719865,203412.82522113243,238680.694790754,202095.6834323764,237103.84649786906,232019.7394692908,160386.3379202961,178706.06737591507,182028.11732086077,181715.42208676392,288161.1113094213,288667.03199955344,291490.92123635433,304073.2183036184,758749.8381021505,822204.679140403,819491.231492313,819125.0029398537,753537.614069647,750031.9377330157,755728.3367769667,763190.4200412176,707208.5809011527,632441.558987512,704512.6037157092,702780.6196433106,654357.6915070004,651953.2451744304,646012.5658326681,655234.2002088117,570849.7376516972,502400.393525533,577697.6514285543,571103.1726082661,496882.5405447781,516063.82457642513,485788.7289402854,508102.0817418138,454329.868644031,437001.5113968027,430624.5280104004,408647.2526548311,373441.03751008277,379863.87952583644,352547.80582279194,359370.7273706976,640947.7795662339,647609.365260893,643654.274187133,651978.481510805,155321.22592104456,155273.4840213002,154678.54058907265,150372.14505125416,233522.96583556934,231765.62974823685,219097.34003330185,240989.64782403052,177541.7189616831,169799.3365979621,172806.6074416889,177236.5300772879,110985.73186517098,130035.57576483431,56477.52027957479,111006.3282814668,774520.0310240183,721494.0400471244,768823.607682578,770857.0087540747,708206.5175896706,720954.8914855855,714832.5366268951,715047.713129977,660052.3585890415,635732.0205696502,642435.0176494534,638501.6133074779,576270.324610922,578208.5426583544,581219.3074103639,594989.284224722,450570.32804383885,510551.8268320922,509960.1051329323,508288.10220482055,452126.54508580285,375090.6005723643,434660.3094619576,427058.03658253595,354587.6800933681,359895.9063005501,277513.7105560729,345864.906601079,194434.16297735806,211239.83806390263,201788.62208969312,196643.0365472233,569781.9170773535,567669.0926468122,574697.7318514796,571358.5117814029,196385.67088638686,174185.18238151446,191607.36454299776,201021.32103263083,204807.19480882594,221200.7185157315,210405.934344023,208707.57732335324,202138.53601215055,191781.53159968086,190043.05934852068,170177.45324008132,C1
0,44681.052025704215,14730.684198684517,24422.120957053317,34400.26753306114,757039.466927968,772267.6337152506,759836.8697443729,672355.9718421372,694671.8760423097,691831.2976505746,699042.4645973055,693566.0242988726,614252.8866665253,607889.7768966692,624343.4315056374,612931.3497108929,481128.1980814051,532497.0983939252,534820.4838282025,533258.9081502608,460582.84094333224,455113.0296327921,455918.4393814984,477397.4563313013,344298.92784467957,347408.5804717473,342893.84785444295,340852.0819284177,266906.46541675896,260859.45091006462,265826.3737088134,259722.17155634923,122858.30869365831,124855.8418077411,128611.04615126143,125883.88181879878,521327.871903031,520943.8790955767,522953.5375334881,519051.90732947784,152860.89682958223,153717.66924133734,153586.69593778855,159666.0410706812,245577.88649913538,245188.35381903918,267679.3575709487,191198.00461695704,182534.0377824086,175589.25739073343,179215.42063408863,180643.2779354676,464724.8595131837,457882.3779891334,454013.65209283726,471606.4473105568,869175.0676071211,859996.7075382995,863043.2318576195,873545.7413722951,773111.820856517,828034.4582112419,870398.4606589654,835180.6914436842,778031.1714123371,793376.6762013014,794569.4087068725,793601.7051914263,787974.8825290997,738111.7042859991,769701.4639377,736430.5231821396,694128.1890658032,683412.1185581986,700495.656435203,693342.8920251579,630617.9186916706,649625.0582409909,645800.8587392817,645731.6495202726,595966.5232823018,589676.1448755349,589515.8589288468,606285.611020081,517173.5016163572,518736.13460083876,510498.58036161534,519093.1131805418,776180.5849334386,758409.4547764126,779741.7184485344,763831.4904389821,201792.90957428448,200506.9994630664,210946.61605563908,204898.68419026647,242742.67660536765,202901.87736552092,241057.4642778057,235643.35327066766,151047.7085215658,177155.6251608877,181151.36141263356,180860.52044076863,297521.78465430555,298001.5296596783,300850.8139009108,313614.686408146,769397.9465672098,833113.1382256377,830406.53498633,830039.3170911671,764160.1183456723,760651.0328862256,766362.3827820927,773852.7731518127,717452.7685336347,642320.323184022,714736.7145137545,712995.6460126882,664170.2863518894,661768.2669915454,655759.2168095988,665070.4403903438,581406.8864171676,512558.47587731254,588303.1909815028,581702.4366744838,507488.17241246894,526499.16336543,496099.8974789943,518748.0017206568,464565.9243861397,447230.59822818136,440815.8762271679,418595.27509304887,383562.77376392606,390164.6423788713,362621.8303693117,369531.6400670566,651376.8976605688,658069.8891067329,654090.3680725876,662456.3748108161,151085.44913903764,151400.95065174572,149335.62438642787,140938.5015836651,237958.19812540556,236085.2677662753,222562.3921077321,245795.76634520362,178123.63446346988,169155.81646571233,172672.36124648465,177788.9119851086,123697.04058884006,143324.09467964855,68046.03507847094,123668.87112740726,785454.0871824478,732067.2218339399,779695.6609278261,781788.044067929,718499.9208740237,731296.8976977859,725140.1236608397,725354.8632498563,670235.3266836056,645783.4225430505,652521.4678747567,648583.4991570428,585930.325468273,587872.2707015217,590937.9318236634,604859.9539266167,459832.3155332011,520374.799859504,519738.94284600567,518077.97135909303,461961.01784342335,384358.24381399545,444374.59589465987,436654.52944357257,363148.08993443224,368490.3115988698,284638.9651233066,354196.0504023486,207144.68123996264,224098.90541377457,214674.3104824622,209303.90004221082,580281.5564879389,578153.6855539827,585200.1584105073,581859.1098514549,197572.60089692302,172337.25972534658,192304.86353979228,202719.74398106543,207257.00100340435,224972.37195515557,213425.5414943734,211550.87414471328,203867.14957538457,192173.01796403684,190313.31876390823,165956.84232356542,C1
0,746580.197404798,780090.848985578,767113.7792555286,756789.2326379203,29805.173890811162,13846.30083412208,26448.430910211846,119038.75499032748,113503.37435156232,116343.9367182896,109925.83856857837,115027.3066743376,223078.5687400043,229398.0326952112,214339.83245670766,224780.94420974044,362478.62619158113,308488.1376112936,305621.8530621345,307314.27254870103,382701.17195223365,387088.04501887574,387149.0138883668,363130.93201628316,479930.263065772,476633.74998378684,480960.6113650731,482762.9365520289,560960.436889512,567358.0854222049,561770.699879771,568341.2706235063,673427.7919976732,671320.8242181165,668404.2959922481,670240.2432726292,301445.2712603393,301648.75023632246,299867.5063163206,303626.85358814604,777142.1827823679,777710.2988568309,774408.2946045279,826343.3315342924,597937.8665232114,598676.483492967,573001.7560937745,674386.154189459,682213.2087569288,695047.3738066214,688806.6632932503,687239.4194316503,327928.8257829392,335793.771237816,339701.0282729462,323151.73663413833,91127.4056741663,82299.45861344703,85366.31965328768,95436.24833483915,48750.50267295794,62108.394499883434,98765.2627523695,67490.13347685755,94355.77620362044,94144.07116012368,94082.19608202341,93745.79371269379,99493.53301526839,112928.98536555575,100907.6095531014,113388.1361653311,152314.36528522812,159018.7939324889,148000.81499643784,152646.87556164723,201978.76489889013,189578.50155476635,193288.85860411322,193251.91599819847,236790.43717708744,242197.4934308467,242333.15553246022,227797.83020839418,284707.94403851166,283237.5153485131,290646.9880957541,282842.43104718195,97550.77117125763,100391.81491817906,97561.21171451506,98762.0109649016,660463.9273080877,662304.8320786159,647088.3703777217,655696.6152129931,602310.6370196237,658607.8456907707,604363.8786837283,611007.8884895623,791591.8594329857,705159.4926621502,696800.8015193458,696755.7094719133,494233.9355144231,493807.15936513105,491068.2622101757,478332.7938201921,40075.54732127984,60514.16008561251,58483.226676286504,58125.146057946404,58446.77674617246,59798.2993706612,58300.25273060689,56584.88603477334,117533.28912084718,179102.44688236743,119284.16974055106,120226.62356183525,164517.7017179623,166702.55076335807,171672.1707751038,163456.07827070195,234494.00053177006,299377.6394939578,229384.06975588773,234372.41651872158,296872.70637271536,279472.9796338731,307106.63079595385,286804.9585183202,336183.84215779294,352894.5676423932,359414.98126608535,381519.05382047745,412155.8902627851,405876.6323301814,432141.9713387676,425626.4512602935,170008.89808713112,165028.2760123885,167763.7277130166,161929.39962287678,745957.9567977038,741568.4567620605,756619.4401283778,799650.059507734,603263.8239240038,605051.2706636892,622978.1151535675,593397.9062829581,684644.8227797266,700118.304561098,693925.5795183633,684768.2081380124,674646.2582995936,654832.2840778343,731214.7680190925,674738.5704902428,10242.43087777765,57401.027385963804,10250.535013504044,11607.558248938665,89221.7461964346,77662.39689626766,83549.45390296736,83505.92651606673,176438.3662486258,195971.26272972373,190201.75206927868,193448.50852974423,258743.71700997552,256664.6225328974,253887.9015499578,240233.0354038348,389314.70443390333,330580.788509996,331483.5256158804,332821.56857681024,386437.0729533026,460420.0525358767,404607.7777099241,412855.7172363024,490815.8840492885,484969.62040062435,567563.6191496068,501283.6349012895,597091.2145223834,580482.7952704369,589104.7798447335,594689.47592608,242427.75767457506,244602.51441742227,238347.11922679932,241468.1361169769,666902.4606408633,705976.6314767775,674110.4961683695,658497.4947997731,650415.7331504024,625336.9656381023,641490.6756066527,644454.4810241521,651998.5556968274,671663.2444511716,673836.4932731077,728177.410939118,C2
0,726033.0886720786,759437.8146254077,746478.0972774551,736196.8496479937,8571.200816550052,8758.44363274953,4830.295176528172,97511.45624617899,95523.95352791421,98235.73515966245,92361.89030812623,97061.78747127311,205174.19227986818,211283.9697574095,196832.05786445102,206805.08166275793,342435.5290173479,289025.21035658533,286204.0743693264,287872.2866644968,363275.54397514364,367592.5957315734,367660.31676772155,344008.8366296974,460106.552669475,456839.875016621,461116.7058530028,462902.59268138313,540791.5338655272,547144.9761770196,541600.5673292787,548116.9203025771,653071.154435512,650973.9483287705,648079.8277116242,649900.3502591134,282613.86536552804,282793.84881851345,281066.2431418122,284753.490708268,756637.0716998588,757199.9959808225,753923.5779575553,805726.6874743183,577740.9302997694,578495.1692708655,553013.1456421921,653889.6539736401,661690.8858643498,674462.9235724363,668258.5324532584,666696.5012502014,308189.22838730685,316023.286083008,319884.7941065462,303583.0168467033,111746.64115270184,102626.91762282889,105826.53804318733,116089.58316553078,47194.080549713435,78617.08237690345,118461.26521007277,84848.01057664574,93836.53885705816,97312.13387451848,97581.48596625097,97030.04281588692,101664.19340895818,104076.72192828836,98731.89415909226,104223.01669581255,139750.74967194375,145338.87330849818,136179.60530585324,139984.31773603288,185746.93881266343,174227.38083560814,177697.16198584417,177659.9408573774,219252.2307939665,224410.4209570599,224556.12421065857,210666.3611277455,265933.67724384094,264493.9512374891,271734.59847736865,264102.2054137718,98498.79302731792,97219.42084078236,99326.76425386965,96850.97420437688,640066.8749415862,641869.9894551603,626726.2413127125,635294.7933657176,581981.5768962733,638088.5778477924,584027.0551395789,590619.5471856642,770835.6226568756,684607.5192170612,676280.9628917634,676242.9296360442,473689.0332182354,473261.9457483098,470546.42614135833,457884.3937361717,37706.064941596625,79372.209638884,77005.17630445822,76708.61068523614,55692.5614755893,55597.842366276214,56466.08664872018,57657.76647560851,105135.89299389248,161077.20365526158,106466.06390137578,107188.18142950498,147915.25060799002,149921.65495312586,154591.33982696047,146903.23060807228,216350.69552763618,279944.8618033442,211448.4123719706,216237.10231637172,277502.66401950584,260455.07365528707,287455.47104226187,267664.9228949161,316411.8105332276,332861.30155302206,339308.7420808213,361258.72115120833,392239.43431251566,385970.52604265034,411978.26339886803,405517.24297496583,154056.67200916403,149575.67068796055,152008.27298396803,146861.8511738321,725398.5690187122,721025.6462342174,736020.721379537,778947.7909641832,582902.0599929313,584665.8526061458,602554.852093223,573083.1182397032,664171.2539298062,679594.642281595,673403.3651068142,664293.2429889757,654202.5477540583,634545.9406926817,710606.4447838846,654300.1898900094,23894.578556246248,36816.35742272526,17986.274863373143,20759.843864161914,72706.56407753215,63031.76164428376,68012.50354690893,68061.4781564511,161222.35050613616,179168.95112022152,173789.7444366968,176790.17017903933,240623.83730831835,238604.0335919727,235918.28668540742,222783.20017053653,369879.19194183213,312059.8477656613,312947.3900589459,314249.1130388882,367583.54910484486,440676.83547343547,385440.776040656,393566.06020648667,470998.07178040943,465206.25609143515,547270.690013442,481362.23322271166,576971.6117647964,560506.9001272619,569052.8827691803,574584.2046822037,224459.92653265866,226584.30280221946,220601.4317087808,223587.39186865743,646548.3088018697,685436.3385924299,653687.3010893305,638174.4239456584,630089.7099183687,605159.5651318319,621195.6452392188,624154.0464820312,631590.2021942768,651139.2660133248,653296.3021941789,707503.4971136424,C2
0,724729.1412520964,758114.7100989999,745149.071223195,734878.2054665355,6644.377223410647,9961.222701432429,3283.3347519649624,96097.90132320143,94411.57693684481,97131.45797568947,91306.91888408583,95941.5782098605,204163.25569113978,210247.12776030757,195861.39548899056,205775.7151580353,341210.41446274676,287847.9516464529,285034.30147652904,286696.09296356456,362068.82314581,366376.17728591326,366447.42679982906,342866.87401191186,458800.51403891965,455537.3508145985,459813.8487899823,461594.06195315445,539471.2764483177,545822.5991331,540284.1532366034,546790.6905569283,651768.2087660787,649674.2902404907,646779.3754741545,648602.4445791724,281382.8254091153,281562.12550097075,279847.74144852394,283524.0435377279,755351.6149607465,755911.6493347809,752641.7204427936,804430.0491342774,576498.777673732,577254.4009030417,551805.743611873,652614.4849537589,660409.5157288315,673166.875995954,666970.3597686618,665410.1248730477,306953.0782768974,314754.47362787864,318602.07766300783,302332.06281307415,113162.84362800633,103998.75249172733,107227.11045770423,117486.60320975602,47586.703135934644,79876.79481044767,119956.93449589548,86140.2317477184,94253.94531984403,97996.6966531321,98287.88132190074,97718.15803802249,102422.05790830657,103922.22639244088,99165.76402297817,104034.22626584386,139175.29757150466,144675.81499826943,135673.79869628634,139409.5955200979,184802.00588340074,173381.1623392164,176815.42431697994,176782.95692737182,218225.07269162135,223355.69688618986,223500.57928127827,209684.8226119016,264741.9659785456,263304.2010608349,270526.5549978846,262914.05400709814,98864.64277022121,97289.18135455795,99748.07695268448,97032.8177914081,638794.3589796918,640590.9732075301,625458.4284208341,634021.5177810962,580706.6012885183,636799.480861366,582752.8192732778,589336.5833877153,769529.5000556153,683315.9858057948,674993.3641005774,674958.8266550602,472401.77533164405,471976.6374065855,469265.0710112351,456617.2490635164,38199.49164610026,80747.72388752534,78327.21702279743,78056.47846186456,56057.19749831602,55815.92157337279,56899.18370274767,58264.00442086121,104722.70471360926,160104.38004666273,106007.59898143742,106717.69933348498,147112.89314448537,149082.64827463083,153745.1921377145,146105.74488460555,215338.0455593433,278806.32842083444,210439.32360736403,215208.60344939493,276371.58486341516,259403.381595286,286293.88084506476,266568.8502547819,315298.89450992306,331681.23067190003,338111.0739310521,360048.14814289025,391057.39358218765,384766.0217421301,410734.61389749026,404277.52230020176,153183.44657063534,148754.09956820685,151166.1872248918,146081.33835466744,724095.8221337994,719727.6607422277,734713.6195037855,777631.2498485289,581633.5286562557,583394.6880532417,601282.9753172607,571823.576165921,662894.2282146598,678311.9956639154,672118.0597280831,663017.1865269906,652860.2850638737,633228.6370962914,709253.3821571673,652958.3294022722,25047.19717971991,35509.820873027755,19323.7248050945,21756.722435543863,71680.9435289634,62258.93899717277,67140.94347285955,67194.22225060861,160492.7807798371,178264.2041926726,172939.1549502946,175896.7608808686,239557.62119406395,237554.1647817843,234863.9111974832,221789.94657203322,368668.66766339657,310937.66915193823,311825.9259924844,313120.2590084701,366432.01199632615,439419.46585406706,384232.07676950947,392341.9298184739,469741.6734729168,463962.1494824133,545982.6193339159,480091.35633193754,575649.4762431876,559205.4049310723,567742.0748621053,573265.8702122817,223292.98850640323,225411.13866020212,219472.88820277873,222430.89277291484,645279.5019201022,684146.2603273748,652404.9157747789,636912.0324974349,628829.3838566549,603929.6357568204,619937.349926824,622895.8611594057,630325.789893521,649849.0519222427,652002.9283082123,706195.3098047003,C2
0,633931.0377327066,666811.239038249,654014.8649883135,643922.9863170004,89870.00741681924,105850.16649541513,92766.06211243533,6044.212716704418,57517.18527570891,56865.862462544974,60060.35527481206,58050.77044412638,138058.24225634875,142130.79328832455,133493.6358138618,139144.5787723237,254400.68981144036,205855.67137694798,203359.8523635663,204873.45696250154,278975.77190945484,282838.69302537077,282932.96246710845,261512.3139093665,373272.7352514028,370194.912064572,374107.31395211234,375837.6691993443,451320.48458192375,457397.3248677096,452096.00702064956,458315.8816230447,562362.1906508914,560296.9624927938,557558.103981124,559260.4733961653,204130.75552317905,204138.90479340966,202793.06083613966,205897.51468044284,663859.970971165,664400.2977187854,661234.5003714615,712350.6589437688,486713.5642727225,487538.1115988341,463018.825448484,561189.0042576169,569023.0053404585,581525.3109613613,575479.70141429,573931.9594377748,223185.56268910866,231015.35913159372,234593.46216519136,220136.3069915128,207266.20142112416,197825.01991554684,201137.49786287677,211711.55111738894,113323.26457425753,167272.02787818896,210896.8004246956,174478.02030896183,140984.34777108292,153877.50423255737,154951.80419375672,153991.7035823028,152917.35232598466,115898.58849646467,137640.03528753287,114664.94641750726,120339.85747684546,117635.46964628379,121988.44973273751,119888.79832415658,133093.16973892006,129260.66116284064,130622.66760745518,130540.50240247326,153058.55750473958,156111.02518257886,156309.34284908813,147984.9813379616,189322.82390479962,188129.06431425465,193950.94731613473,187778.24813001457,148377.04695850782,134640.37330202607,151352.29897181425,138438.18254044765,547968.7596793311,549596.8464169309,534808.8857623823,543182.626587116,490362.51930862555,545353.0608580543,492348.8666645826,498686.12579133676,676901.4689308502,591778.581098106,583617.2822726081,583601.2819345954,381960.4989159722,381521.61210475914,378932.0328343569,366700.6805366493,109564.15947062668,172322.20911693742,169647.47046951292,169385.31210545555,113600.91698420365,110249.57774459256,115974.65225164143,122847.63881665972,99172.09298626933,97417.55132146849,97578.10503815286,96646.77507615104,97237.01738879114,97589.31452258705,98604.21074008131,96887.29096417183,145651.78992970916,197156.30930755043,142818.85739205574,145758.0571042872,196168.16506740265,181519.60680448497,203649.54352064754,188141.32492886367,230747.38330930733,245623.91214842955,251594.00244670676,272258.66468990286,304512.4505147979,298583.4559793792,322952.6057240382,316884.100168883,108382.01707207637,108442.98494328557,108107.79640442829,108981.54285373219,632599.5011596407,628291.4705522904,643011.1475045356,685417.072990979,491234.6224791074,492867.4694714553,510510.21851164114,481642.06447870727,571786.3064579928,586942.7188378016,580787.0636507955,571896.0516200754,563054.5595291941,544189.8534857379,618455.586023679,563169.3481446811,119851.1929739904,64253.23002473567,113684.43844764371,116104.58398889362,66544.76054349692,76418.96965860308,71810.39685284314,72225.71710452261,119382.08445891665,123184.68223008899,121341.24466222223,122226.34362600691,167958.74496467775,166383.61245653933,164590.10444244833,155797.68298949688,285608.04457981454,234521.6833291719,235262.4054920448,236338.01020261736,286872.07362470677,354102.2224637188,302811.9459703973,310143.8061912978,383560.3222232555,378067.3740947445,456787.0666051239,393320.62182960624,487961.62102336204,472289.77670212864,480398.01824812876,485643.4702819825,154869.36228054983,156488.12648698344,152686.66201272875,154625.90005050338,554607.9364720206,592546.6308240124,561433.4933170541,546380.8505682388,538286.4013902987,514058.35602832574,529587.4831359,532504.0538660608,539241.7887914097,558267.0349675707,560360.4133084599,613840.9738118438,C2
